2,140,False,-93300
52,143,False,-93300
76,157,False,-93300
101,155,False,-93300
126,155,False,-93200
151,150,False,-93200
175,147,False,-93200
200,139,False,-93200
224,134,False,-92900
251,128,False,-92900
274,128,False,-92900
299,126,False,-92900
345,130,False,-92800
370,138,False,-92800
394,151,False,-92800
419,155,False,-92800
445,155,False,-92800
469,157,False,-92800
494,158,False,-92800
518,159,False,-92400
544,159,False,-92400
568,159,False,-92400
596,158,False,-92400
617,157,False,-92600
643,155,False,-92600
666,147,False,-92600
691,144,False,-92600
716,140,False,-94700
742,139,False,-94700
765,133,False,-94700
791,128,False,-94700
815,128,False,-93400
841,127,False,-93400
865,123,False,-93400
890,117,False,-93400
914,114,False,-91500
940,117,False,-91500
963,118,True,-91500
988,107,True,-91500
1013,113,True,-90700
1039,124,True,-90700
1063,133,True,-90700
1088,121,True,-90700
1113,106,False,-90500
1142,105,False,-90500
1163,119,False,-90500
1188,133,False,-89000
1214,135,False,-89000
1238,126,False,-89000
1263,111,False,-89000
1288,98,True,-88800
1314,95,True,-88800
1338,95,True,-88800
1363,121,True,-88800
1388,129,True,-90700
1414,138,True,-90700
1438,126,False,-90700
1463,126,False,-90700
1488,114,False,-90900
1513,107,False,-90900
1559,107,False,-90900
1583,107,True,-92700
1609,94,True,-92700
1633,92,True,-92700
1657,89,True,-92700
1686,85,True,-100100
1709,87,True,-100100
1732,90,False,-100100
1757,117,False,-100100
1782,118,False,-103800
1808,112,False,-103800
1832,95,False,-103800
1857,92,False,-103800
1881,90,False,-104300
1908,89,False,-104300
1931,86,False,-104300
1956,82,False,-104300
1981,80,False,-107800
2006,81,False,-107800
2030,71,False,-107800
2054,65,False,-107800
2079,68,False,-106700
2105,74,False,-106700
2129,83,False,-106700
2154,83,False,-106700
2178,92,False,-108700
2204,87,False,-108700
2230,79,False,-108700
2252,80,False,-108700
2278,73,False,-110200
2303,66,False,-110200
2327,66,False,-110200
2351,64,False,-110200
2376,63,False,-110200
2402,63,False,-110200
2425,62,False,-110200
2450,68,False,-110200
2474,66,False,-109800
2500,71,False,-109800
2524,77,False,-109800
2549,73,False,-109800
2574,71,False,-108900
2599,73,False,-108900
2623,72,False,-108900
2648,73,False,-108900
2673,72,False,-109100
2720,75,False,-109100
2743,75,False,-109100
2771,76,False,-109500
2794,71,False,-109500
2818,65,False,-109500
2842,63,False,-109500
2866,58,False,-110200
2893,49,True,-110200
2916,45,True,-110200
2941,44,True,-110200
2966,41,True,-109600
2992,40,True,-109600
3016,39,True,-109600
3041,37,True,-109600
3065,37,True,-109200
3091,36,True,-109200
3115,34,True,-109200
3140,34,True,-109200
3165,33,True,-108800
3191,32,True,-108800
3214,32,True,-108800
3239,31,True,-108800
3264,31,True,-108500
3290,31,True,-108500
3317,30,True,-108500
3339,29,True,-108500
3363,30,True,-107900
3390,29,True,-107900
3413,29,True,-107900
3439,28,True,-106400
3465,27,True,-106400
3488,26,True,-106400
3513,26,True,-106400
3538,28,True,-106900
3564,30,True,-106900
3588,31,True,-106900
3613,41,True,-106900
3638,96,False,-110500
3663,107,False,-110500
3687,147,False,-110500
3712,144,False,-110500
3737,145,False,-109700
3763,144,False,-109700
3787,147,False,-109700
3812,147,False,-109700
3837,145,False,-108500
3888,148,False,-108500
3914,155,False,-108500
3939,153,False,-108700
3965,153,False,-108700
3989,153,False,-108700
4014,154,False,-108700
4039,152,False,-108700
4065,151,False,-108700
4089,147,False,-108700
4114,147,False,-108700
4139,146,False,-108400
4165,146,False,-108400
4189,144,False,-108400
4214,143,False,-108400
4239,146,False,-108600
4264,148,False,-108600
4288,159,False,-108600
4314,143,True,-108600
4339,139,True,-107800
4365,130,True,-107800
4389,125,True,-107800
4417,129,True,-107800
4439,133,True,-107300
4465,144,True,-107300
4489,136,True,-107300
4514,127,True,-109000
4540,116,False,-109000
4564,115,False,-109000
4589,114,False,-109000
4614,117,False,-108900
4640,116,False,-108900
4664,113,False,-108900
4689,118,True,-108900
4714,120,True,-107100
4740,119,True,-107100
4764,116,True,-107100
4789,115,True,-107100
4814,114,True,-109100
4840,103,False,-109100
4864,101,False,-109100
4889,100,False,-109100
4914,96,False,-109000
4940,99,False,-109000
4967,101,False,-109000
4988,115,False,-109000
5035,116,False,-107900
5060,134,True,-107900
5084,131,True,-107900
5109,129,True,-106400
5135,126,True,-106400
5159,132,True,-106400
5184,134,True,-106400
5209,123,True,-107900
5235,133,True,-107900
5259,133,True,-107900
5284,130,False,-107900
5309,127,False,-109300
5335,120,False,-109300
5359,120,False,-109300
5384,92,False,-109300
5409,97,False,-104800
5435,97,False,-104800
5459,112,False,-104800
5484,107,False,-104800
5511,101,False,-96800
5534,96,False,-96800
5558,96,False,-96800
5583,104,False,-96800
5608,112,False,-86400
5634,116,False,-86400
5658,117,False,-86400
5684,115,False,-86400
5709,117,False,-73200
5735,118,False,-73200
5759,118,False,-73200
5784,120,False,-73200
5809,120,False,-68000
5835,120,False,-68000
5859,118,False,-68000
5884,115,False,-67300
5910,113,False,-67300
5934,107,False,-67300
5959,102,False,-67300
5984,97,False,-65900
6010,95,False,-65900
6034,92,False,-65900
6062,88,False,-65900
6084,83,False,-67500
6110,79,False,-67500
6133,75,False,-67500
6158,72,False,-67500
6205,67,False,-71200
6231,63,False,-71200
6255,61,False,-71200
6280,63,False,-74800
6305,70,False,-74800
6329,84,False,-74800
6354,96,False,-74800
6379,107,False,-76800
6405,113,False,-76800
6428,121,False,-76800
6453,127,False,-76800
6478,138,False,-91900
6504,142,False,-91900
6528,144,False,-91900
6552,142,False,-91900
6577,139,False,-99300
6602,137,False,-99300
6630,129,False,-99300
6652,123,False,-99300
6676,118,False,-104100
6702,113,False,-104100
6726,107,False,-104100
6750,103,False,-104100
6776,99,False,-104300
6801,97,False,-104300
6825,94,False,-104300
6849,88,False,-104300
6874,88,False,-99200
6899,84,False,-99200
6924,82,False,-99200
6948,75,False,-99200
6973,73,False,-96800
6999,73,False,-96800
7023,73,False,-96800
7047,72,False,-96800
7072,70,False,-94000
7097,67,True,-94000
7121,67,True,-94000
7149,66,True,-94000
7171,66,True,-92600
7197,65,True,-92600
7221,65,True,-92600
7246,65,True,-92600
7271,65,True,-91900
7297,65,True,-91900
7321,65,True,-91900
7346,66,True,-91900
7392,77,True,-87700
7418,89,True,-87700
7442,105,True,-87700
7467,115,True,-90500
7493,127,False,-90500
7517,132,False,-90500
7542,137,False,-90500
7567,143,False,-94500
7593,156,False,-94500
7617,168,False,-94500
7642,175,False,-94500
7667,184,False,-97200
7693,190,False,-97200
7720,193,False,-97200
7742,195,False,-103100
7769,189,False,-103100
7793,190,False,-103100
7818,189,False,-103100
7843,165,False,-111100
